id_orden_compra,fecha_emision,fecha_pago,proveedor,categoria,monto_ars,condicion_pago,estado
OC-5544,2023-01-01,2023-01-09,ElectroImport SA,TV/Audio,2679127743.0,30 días,Pagado
OC-5545,2023-01-01,2023-01-14,AccesoriosTotal SRL,Accesorios,1646221522.0,60 días,Pagado
OC-5546,2023-01-01,2023-01-10,MegaComputo SRL,Periféricos,204798375.0,60 días,Pagado
OC-5547,2023-01-01,2023-01-13,MegaComputo SRL,Almacenamiento,1232320773.0,60 días,Pagado
OC-5548,2023-01-01,2023-01-14,NetSupply SA,Redes,91581418.0,30 días,Pagado
OC-5549,2023-01-01,2023-01-06,NetSupply SA,Seguridad,843049849.0,60 días,Pagado
OC-5550,2023-02-01,2023-02-13,DistribuidoraTech SA,Smartphones,3173608874.0,30 días,Pagado
OC-5551,2023-02-01,2023-02-08,MegaComputo SRL,Computación,310249540.0,60 días,Pagado
OC-5552,2023-02-01,2023-02-09,DistribuidoraTech SA,Tablets,1565443543.0,Contado,Pagado
OC-5553,2023-02-01,2023-02-08,ElectroImport SA,TV/Audio,2702195554.0,30 días,Pagado
OC-5554,2023-02-01,2023-02-15,AccesoriosTotal SRL,Accesorios,1490259443.0,Contado,Pagado
OC-5555,2023-02-01,2023-02-09,MegaComputo SRL,Periféricos,155674314.0,Contado,Pagado
OC-5556,2023-02-01,2023-02-17,MegaComputo SRL,Almacenamiento,990154445.0,30 días,Pagado
OC-5557,2023-02-01,2023-02-10,NetSupply SA,Redes,819003442.0,Contado,Pagado
OC-5558,2023-02-01,2023-02-05,NetSupply SA,Seguridad,722498218.0,Contado,Pagado
OC-5559,2023-03-01,2023-03-18,DistribuidoraTech SA,Smartphones,3482005086.0,Contado,Pagado
OC-5560,2023-03-01,2023-03-10,MegaComputo SRL,Computación,4621258619.0,60 días,Pagado
OC-5561,2023-03-01,2023-03-05,DistribuidoraTech SA,Tablets,1614801219.0,Contado,Pagado
OC-5562,2023-03-01,2023-03-08,ElectroImport SA,TV/Audio,294218238.0,Contado,Pagado
OC-5563,2023-03-01,2023-03-18,AccesoriosTotal SRL,Accesorios,1530214722.0,Contado,Pagado
OC-5564,2023-03-01,2023-03-09,MegaComputo SRL,Periféricos,1751641057.0,30 días,Pagado
OC-5565,2023-03-01,2023-03-07,MegaComputo SRL,Almacenamiento,1179657758.0,30 días,Pagado
OC-5566,2023-03-01,2023-03-06,NetSupply SA,Redes,973229224.0,Contado,Pagado
OC-5567,2023-03-01,2023-03-15,NetSupply SA,Seguridad,724751933.0,30 días,Pagado
OC-5568,2023-04-01,2023-04-08,DistribuidoraTech SA,Smartphones,4523780545.0,60 días,Pagado
OC-5569,2023-04-01,2023-04-18,MegaComputo SRL,Computación,4987009898.0,Contado,Pagado
OC-5570,2023-04-01,2023-04-09,DistribuidoraTech SA,Tablets,2081250912.0,60 días,Pagado
OC-5571,2023-04-01,2023-04-05,ElectroImport SA,TV/Audio,3850030565.0,30 días,Pagado
OC-5572,2023-04-01,2023-04-18,AccesoriosTotal SRL,Accesorios,182818409.0,Contado,Pagado
OC-5573,2023-04-01,2023-04-19,MegaComputo SRL,Periféricos,2297217567.0,60 días,Pagado
OC-5574,2023-04-01,2023-04-07,MegaComputo SRL,Almacenamiento,1209751308.0,60 días,Pagado
OC-5575,2023-04-01,2023-04-09,NetSupply SA,Redes,970065785.0,30 días,Pagado
OC-5576,2023-04-01,2023-04-18,NetSupply SA,Seguridad,845454019.0,Contado,Pagado
OC-5577,2023-05-01,2023-05-11,DistribuidoraTech SA,Smartphones,6034307828.0,60 días,Pagado
OC-5578,2023-05-01,2023-05-17,MegaComputo SRL,Computación,6683166168.0,60 días,Pagado
OC-5579,2023-05-01,2023-05-09,DistribuidoraTech SA,Tablets,211147249.0,60 días,Pagado
OC-5580,2023-05-01,2023-05-17,ElectroImport SA,TV/Audio,4753842794.0,60 días,Pagado
OC-5581,2023-05-01,2023-05-12,AccesoriosTotal SRL,Accesorios,2563990986.0,60 días,Pagado
OC-5582,2023-05-01,2023-05-06,MegaComputo SRL,Periféricos,3471627272.0,Contado,Pagado
OC-5583,2023-05-01,2023-05-06,MegaComputo SRL,Almacenamiento,196747880.0,30 días,Pagado
OC-5584,2023-05-01,2023-05-16,NetSupply SA,Redes,1408745848.0,Contado,Pagado
OC-5585,2023-05-01,2023-05-13,NetSupply SA,Seguridad,112149970.0,Contado,Pagado
OC-5586,2023-06-01,2023-06-19,DistribuidoraTech SA,Smartphones,429808048.0,Contado,Pagado
OC-5587,2023-06-01,2023-06-11,MegaComputo SRL,Computación,4843306774.0,60 días,Pagado
OC-5588,2023-06-01,2023-06-18,DistribuidoraTech SA,Tablets,2028166216.0,Contado,Pagado
OC-5589,2023-06-01,2023-06-19,ElectroImport SA,TV/Audio,3466461145.0,Contado,Pagado
OC-5590,2023-06-01,2023-06-18,AccesoriosTotal SRL,Accesorios,149202826.0,60 días,Pagado
OC-5591,2023-06-01,2023-06-07,MegaComputo SRL,Periféricos,1837486158.0,30 días,Pagado
OC-5592,2023-06-01,2023-06-05,MegaComputo SRL,Almacenamiento,1385426237.0,Contado,Pagado
OC-5593,2023-06-01,2023-06-05,NetSupply SA,Redes,1020179342.0,60 días,Pagado
OC-5594,2023-06-01,2023-06-08,NetSupply SA,Seguridad,762982576.0,60 días,Pagado
OC-5595,2023-07-01,2023-07-12,DistribuidoraTech SA,Smartphones,4162460116.0,Contado,Pagado
OC-5596,2023-07-01,2023-07-19,MegaComputo SRL,Computación,4816096162.0,60 días,Pagado
OC-5597,2023-07-01,2023-07-13,DistribuidoraTech SA,Tablets,2322319464.0,Contado,Pagado
OC-5598,2023-07-01,2023-07-19,ElectroImport SA,TV/Audio,3590356467.0,30 días,Pagado
OC-5599,2023-07-01,2023-07-09,AccesoriosTotal SRL,Accesorios,1936740104.0,60 días,Pagado
OC-5600,2023-07-01,2023-07-16,MegaComputo SRL,Periféricos,235255283.0,Contado,Pagado
OC-5601,2023-07-01,2023-07-10,MegaComputo SRL,Almacenamiento,1366734526.0,30 días,Pagado
OC-5602,2023-07-01,2023-07-05,NetSupply SA,Redes,963553768.0,60 días,Pagado
OC-5603,2023-07-01,2023-07-09,NetSupply SA,Seguridad,976704973.0,Contado,Pagado
OC-5604,2023-08-01,2023-08-15,DistribuidoraTech SA,Smartphones,4224983889.0,Contado,Pagado
OC-5605,2023-08-01,2023-08-10,MegaComputo SRL,Computación,4286610201.0,30 días,Pagado
OC-5606,2023-08-01,2023-08-10,DistribuidoraTech SA,Tablets,1722783803.0,30 días,Pagado
OC-5607,2023-08-01,2023-08-12,ElectroImport SA,TV/Audio,3762905406.0,Contado,Pagado
OC-5608,2023-08-01,2023-08-10,AccesoriosTotal SRL,Accesorios,191269377.0,60 días,Pagado
OC-5609,2023-08-01,2023-08-08,MegaComputo SRL,Periféricos,1835425377.0,60 días,Pagado
OC-5610,2023-08-01,2023-08-15,MegaComputo SRL,Almacenamiento,1291311983.0,30 días,Pagado
OC-5611,2023-08-01,2023-08-11,NetSupply SA,Redes,1155691077.0,Contado,Pagado
OC-5612,2023-08-01,2023-08-20,NetSupply SA,Seguridad,909540873.0,Contado,Pagado
OC-5613,2023-09-01,2023-09-07,DistribuidoraTech SA,Smartphones,3630161799.0,Contado,Pagado
OC-5614,2023-09-01,2023-09-06,MegaComputo SRL,Computación,413652138.0,30 días,Pagado
OC-5615,2023-09-01,2023-09-13,DistribuidoraTech SA,Tablets,1832714951.0,Contado,Pagado
OC-5616,2023-09-01,2023-09-16,ElectroImport SA,TV/Audio,3134660712.0,30 días,Pagado
OC-5617,2023-09-01,2023-09-09,AccesoriosTotal SRL,Accesorios,1592777794.0,60 días,Pagado
OC-5618,2023-09-01,2023-09-16,MegaComputo SRL,Periféricos,1826822006.0,30 días,Pagado
OC-5619,2023-09-01,2023-09-19,MegaComputo SRL,Almacenamiento,1020165943.0,30 días,Pagado
OC-5620,2023-09-01,2023-09-15,NetSupply SA,Redes,964882291.0,Contado,Pagado
OC-5621,2023-09-01,2023-09-14,NetSupply SA,Seguridad,805669302.0,60 días,Pagado
OC-5622,2023-10-01,2023-10-16,DistribuidoraTech SA,Smartphones,5177637968.0,30 días,Pagado
OC-5623,2023-10-01,2023-10-14,MegaComputo SRL,Computación,6134200138.0,60 días,Pagado
OC-5624,2023-10-01,2023-10-20,DistribuidoraTech SA,Tablets,2462918789.0,30 días,Pagado
OC-5625,2023-10-01,2023-10-11,ElectroImport SA,TV/Audio,3797058758.0,Contado,Pagado
OC-5626,2023-10-01,2023-10-11,AccesoriosTotal SRL,Accesorios,216210990.0,60 días,Pagado
OC-5627,2023-10-01,2023-10-14,MegaComputo SRL,Periféricos,2775364187.0,30 días,Pagado
OC-5628,2023-10-01,2023-10-08,MegaComputo SRL,Almacenamiento,1581254638.0,30 días,Pagado
OC-5629,2023-10-01,2023-10-08,NetSupply SA,Redes,1488216485.0,30 días,Pagado
OC-5630,2023-10-01,2023-10-18,NetSupply SA,Seguridad,985723713.0,30 días,Pagado
OC-5631,2023-11-01,2023-11-18,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5632,2023-11-01,2023-11-12,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5633,2023-11-01,2023-11-08,DistribuidoraTech SA,Tablets,2884900696.0,Contado,Pagado
OC-5634,2023-11-01,2023-11-06,ElectroImport SA,TV/Audio,5590043545.0,60 días,Pagado
OC-5635,2023-11-01,2023-11-18,AccesoriosTotal SRL,Accesorios,2292693805.0,60 días,Pagado
OC-5636,2023-11-01,2023-11-17,MegaComputo SRL,Periféricos,384841430.0,30 días,Pagado
OC-5637,2023-11-01,2023-11-13,MegaComputo SRL,Almacenamiento,1846656797.0,30 días,Pagado
OC-5638,2023-11-01,2023-11-12,NetSupply SA,Redes,1743224123.0,30 días,Pagado
OC-5639,2023-11-01,2023-11-05,NetSupply SA,Seguridad,1302405728.0,Contado,Pagado
OC-5640,2023-12-01,2023-12-05,DistribuidoraTech SA,Smartphones,5849712396.0,Contado,Pagado
OC-5641,2023-12-01,2023-12-14,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5642,2023-12-01,2023-12-11,DistribuidoraTech SA,Tablets,2987057408.0,30 días,Pagado
OC-5643,2023-12-01,2023-12-16,ElectroImport SA,TV/Audio,6337956896.0,60 días,Pagado
OC-5644,2023-12-01,2023-12-10,AccesoriosTotal SRL,Accesorios,262625181.0,60 días,Pagado
OC-5645,2023-12-01,2023-12-08,MegaComputo SRL,Periféricos,3022784544.0,60 días,Pagado
OC-5646,2023-12-01,2023-12-12,MegaComputo SRL,Almacenamiento,1626978243.0,Contado,Pagado
OC-5647,2023-12-01,2023-12-06,NetSupply SA,Redes,1497339093.0,30 días,Pagado
OC-5648,2023-12-01,2023-12-17,NetSupply SA,Seguridad,1299780011.0,60 días,Pagado
OC-5649,2024-01-01,2024-01-10,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5650,2024-01-01,2024-01-16,MegaComputo SRL,Computación,7135766351.875,30 días,Pagado
OC-5651,2024-01-01,2024-01-16,DistribuidoraTech SA,Tablets,553794205.0,30 días,Pagado
OC-5652,2024-01-01,2024-01-19,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5653,2024-01-01,2024-01-09,AccesoriosTotal SRL,Accesorios,4627291057.0,60 días,Pagado
OC-5654,2024-01-01,2024-01-07,MegaComputo SRL,Periféricos,5565800502.0,30 días,Pagado
OC-5655,2024-01-01,2024-01-19,MegaComputo SRL,Almacenamiento,3686885754.0,30 días,Pagado
OC-5656,2024-01-01,2024-01-13,NetSupply SA,Redes,3093069959.0,Contado,Pagado
OC-5657,2024-01-01,2024-01-17,NetSupply SA,Seguridad,2276897895.0,60 días,Pagado
OC-5658,2024-02-01,2024-02-18,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5659,2024-02-01,2024-02-11,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5660,2024-02-01,2024-02-14,DistribuidoraTech SA,Tablets,5480974399.0,Contado,Pagado
OC-5661,2024-02-01,2024-02-12,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5662,2024-02-01,2024-02-11,AccesoriosTotal SRL,Accesorios,4037238547.0,30 días,Pagado
OC-5663,2024-02-01,2024-02-19,MegaComputo SRL,Periféricos,6280616939.0,Contado,Pagado
OC-5664,2024-02-01,2024-02-20,MegaComputo SRL,Almacenamiento,3865177154.0,Contado,Pagado
OC-5665,2024-02-01,2024-02-18,NetSupply SA,Redes,3048704264.0,Contado,Pagado
OC-5666,2024-02-01,2024-02-12,NetSupply SA,Seguridad,2400176886.0,30 días,Pagado
OC-5667,2024-03-01,2024-03-18,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5668,2024-03-01,2024-03-18,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5669,2024-03-01,2024-03-13,DistribuidoraTech SA,Tablets,5631530307.0,30 días,Pagado
OC-5670,2024-03-01,2024-03-13,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5671,2024-03-01,2024-03-17,AccesoriosTotal SRL,Accesorios,5767614074.0,30 días,Pagado
OC-5672,2024-03-01,2024-03-18,MegaComputo SRL,Periféricos,6768361837.0,Contado,Pagado
OC-5673,2024-03-01,2024-03-11,MegaComputo SRL,Almacenamiento,3740123498.0,Contado,Pagado
OC-5674,2024-03-01,2024-03-12,NetSupply SA,Redes,3141819656.0,60 días,Pagado
OC-5675,2024-03-01,2024-03-20,NetSupply SA,Seguridad,2192143389.0,30 días,Pagado
OC-5676,2024-04-01,2024-04-13,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5677,2024-04-01,2024-04-16,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5678,2024-04-01,2024-04-06,DistribuidoraTech SA,Tablets,6359668885.0,Contado,Pagado
OC-5679,2024-04-01,2024-04-15,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5680,2024-04-01,2024-04-09,AccesoriosTotal SRL,Accesorios,5370479678.0,Contado,Pagado
OC-5681,2024-04-01,2024-04-12,MegaComputo SRL,Periféricos,7081650097.0,30 días,Pagado
OC-5682,2024-04-01,2024-04-15,MegaComputo SRL,Almacenamiento,3966384461.0,60 días,Pagado
OC-5683,2024-04-01,2024-04-06,NetSupply SA,Redes,3434545696.0,30 días,Pagado
OC-5684,2024-04-01,2024-04-19,NetSupply SA,Seguridad,2567981861.0,30 días,Pagado
OC-5685,2024-05-01,2024-05-12,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5686,2024-05-01,2024-05-12,MegaComputo SRL,Computación,1430098200.0,30 días,Pagado
OC-5687,2024-05-01,2024-05-12,DistribuidoraTech SA,Tablets,624503015.0,30 días,Pagado
OC-5688,2024-05-01,2024-05-19,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5689,2024-05-01,2024-05-08,AccesoriosTotal SRL,Accesorios,5925482065.0,Contado,Pagado
OC-5690,2024-05-01,2024-05-18,MegaComputo SRL,Periféricos,7135766351.875,Contado,Pagado
OC-5691,2024-05-01,2024-05-05,MegaComputo SRL,Almacenamiento,4394150323.0,60 días,Pagado
OC-5692,2024-05-01,2024-05-13,NetSupply SA,Redes,3845435717.0,60 días,Pagado
OC-5693,2024-05-01,2024-05-14,NetSupply SA,Seguridad,3061429045.0,60 días,Pagado
OC-5694,2024-06-01,2024-06-19,DistribuidoraTech SA,Smartphones,1631118532.0,30 días,Pagado
OC-5695,2024-06-01,2024-06-11,MegaComputo SRL,Computación,7135766351.875,30 días,Pagado
OC-5696,2024-06-01,2024-06-13,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5697,2024-06-01,2024-06-18,ElectroImport SA,TV/Audio,7135766351.875,30 días,Pagado
OC-5698,2024-06-01,2024-06-12,AccesoriosTotal SRL,Accesorios,6110573304.0,60 días,Pagado
OC-5699,2024-06-01,2024-06-07,MegaComputo SRL,Periféricos,7135766351.875,60 días,Pagado
OC-5700,2024-06-01,2024-06-10,MegaComputo SRL,Almacenamiento,5133486589.0,Contado,Pagado
OC-5701,2024-06-01,2024-06-15,NetSupply SA,Redes,3892288335.0,60 días,Pagado
OC-5702,2024-06-01,2024-06-10,NetSupply SA,Seguridad,3000777487.0,60 días,Pagado
OC-5703,2024-07-01,2024-07-18,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5704,2024-07-01,2024-07-10,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5705,2024-07-01,2024-07-05,DistribuidoraTech SA,Tablets,7135766351.875,60 días,Pagado
OC-5706,2024-07-01,2024-07-06,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5707,2024-07-01,2024-07-14,AccesoriosTotal SRL,Accesorios,7023112115.0,30 días,Pagado
OC-5708,2024-07-01,2024-07-08,MegaComputo SRL,Periféricos,7135766351.875,Contado,Pagado
OC-5709,2024-07-01,2024-07-08,MegaComputo SRL,Almacenamiento,5109488399.0,60 días,Pagado
OC-5710,2024-07-01,2024-07-14,NetSupply SA,Redes,4234631657.0,30 días,Pagado
OC-5711,2024-07-01,2024-07-07,NetSupply SA,Seguridad,3207482192.0,60 días,Pagado
OC-5712,2024-08-01,2024-08-08,DistribuidoraTech SA,Smartphones,7135766351.875,30 días,Pagado
OC-5713,2024-08-01,2024-08-18,MegaComputo SRL,Computación,7135766351.875,30 días,Pagado
OC-5714,2024-08-01,2024-08-14,DistribuidoraTech SA,Tablets,5435092273.0,30 días,Pagado
OC-5715,2024-08-01,2024-08-08,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5716,2024-08-01,2024-08-19,AccesoriosTotal SRL,Accesorios,5345461139.0,30 días,Pagado
OC-5717,2024-08-01,2024-08-07,MegaComputo SRL,Periféricos,6819848934.0,30 días,Pagado
OC-5718,2024-08-01,2024-08-07,MegaComputo SRL,Almacenamiento,365416509.0,Contado,Pagado
OC-5719,2024-08-01,2024-08-10,NetSupply SA,Redes,3503114268.0,Contado,Pagado
OC-5720,2024-08-01,2024-08-07,NetSupply SA,Seguridad,2994337512.0,Contado,Pagado
OC-5721,2024-09-01,2024-09-10,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5722,2024-09-01,2024-09-08,MegaComputo SRL,Computación,1362363796.0,Contado,Pagado
OC-5723,2024-09-01,2024-09-09,DistribuidoraTech SA,Tablets,6935758131.0,60 días,Pagado
OC-5724,2024-09-01,2024-09-11,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5725,2024-09-01,2024-09-15,AccesoriosTotal SRL,Accesorios,4498322628.0,30 días,Pagado
OC-5726,2024-09-01,2024-09-06,MegaComputo SRL,Periféricos,6179356022.0,60 días,Pagado
OC-5727,2024-09-01,2024-09-16,MegaComputo SRL,Almacenamiento,3592307845.0,Contado,Pagado
OC-5728,2024-09-01,2024-09-05,NetSupply SA,Redes,3693455035.0,30 días,Pagado
OC-5729,2024-09-01,2024-09-11,NetSupply SA,Seguridad,2776909904.0,Contado,Pagado
OC-5730,2024-10-01,2024-10-05,DistribuidoraTech SA,Smartphones,1615535499.0,60 días,Pagado
OC-5731,2024-10-01,2024-10-06,MegaComputo SRL,Computación,1860509817.0,Contado,Pagado
OC-5732,2024-10-01,2024-10-14,DistribuidoraTech SA,Tablets,7135766351.875,60 días,Pagado
OC-5733,2024-10-01,2024-10-17,ElectroImport SA,TV/Audio,7135766351.875,30 días,Pagado
OC-5734,2024-10-01,2024-10-11,AccesoriosTotal SRL,Accesorios,6996476327.0,30 días,Pagado
OC-5735,2024-10-01,2024-10-17,MegaComputo SRL,Periféricos,7135766351.875,30 días,Pagado
OC-5736,2024-10-01,2024-10-11,MegaComputo SRL,Almacenamiento,4616295056.0,30 días,Pagado
OC-5737,2024-10-01,2024-10-14,NetSupply SA,Redes,4453216342.0,30 días,Pagado
OC-5738,2024-10-01,2024-10-09,NetSupply SA,Seguridad,3659405079.0,30 días,Pagado
OC-5739,2024-11-01,2024-11-10,DistribuidoraTech SA,Smartphones,7135766351.875,30 días,Pagado
OC-5740,2024-11-01,2024-11-10,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5741,2024-11-01,2024-11-06,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5742,2024-11-01,2024-11-09,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5743,2024-11-01,2024-11-14,AccesoriosTotal SRL,Accesorios,7135766351.875,60 días,Pagado
OC-5744,2024-11-01,2024-11-20,MegaComputo SRL,Periféricos,7135766351.875,30 días,Pagado
OC-5745,2024-11-01,2024-11-18,MegaComputo SRL,Almacenamiento,798420211.0,30 días,Pagado
OC-5746,2024-11-01,2024-11-20,NetSupply SA,Redes,6270035053.0,Contado,Pagado
OC-5747,2024-11-01,2024-11-10,NetSupply SA,Seguridad,4643225465.0,60 días,Pagado
OC-5748,2024-12-01,2024-12-18,DistribuidoraTech SA,Smartphones,1964641629.0,30 días,Pagado
OC-5749,2024-12-01,2024-12-10,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5750,2024-12-01,2024-12-09,DistribuidoraTech SA,Tablets,7135766351.875,60 días,Pagado
OC-5751,2024-12-01,2024-12-20,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5752,2024-12-01,2024-12-12,AccesoriosTotal SRL,Accesorios,7135766351.875,30 días,Pagado
OC-5753,2024-12-01,2024-12-20,MegaComputo SRL,Periféricos,7135766351.875,30 días,Pagado
OC-5754,2024-12-01,2024-12-18,MegaComputo SRL,Almacenamiento,5448651349.0,30 días,Pagado
OC-5755,2024-12-01,2024-12-11,NetSupply SA,Redes,503962168.0,30 días,Pagado
OC-5756,2024-12-01,2024-12-12,NetSupply SA,Seguridad,4279776578.0,60 días,Pagado
OC-5757,2025-01-01,2025-01-16,DistribuidoraTech SA,Smartphones,7135766351.875,30 días,Pagado
OC-5758,2025-01-01,2025-01-15,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5759,2025-01-01,2025-01-17,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5760,2025-01-01,2025-01-12,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5761,2025-01-01,2025-01-09,AccesoriosTotal SRL,Accesorios,902497204.0,60 días,Pagado
OC-5762,2025-01-01,2025-01-14,MegaComputo SRL,Periféricos,1155468253.0,Contado,Pagado
OC-5763,2025-01-01,2025-01-05,MegaComputo SRL,Almacenamiento,7135766351.875,30 días,Pagado
OC-5764,2025-01-01,2025-01-06,NetSupply SA,Redes,6987622876.0,Contado,Pagado
OC-5765,2025-01-01,2025-01-19,NetSupply SA,Seguridad,4955803171.0,Contado,Pagado
OC-5766,2025-02-01,2025-02-18,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5767,2025-02-01,2025-02-06,MegaComputo SRL,Computación,7135766351.875,30 días,Pagado
OC-5768,2025-02-01,2025-02-19,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5769,2025-02-01,2025-02-12,ElectroImport SA,TV/Audio,1726229918.0,Contado,Pagado
OC-5770,2025-02-01,2025-02-16,AccesoriosTotal SRL,Accesorios,7135766351.875,Contado,Pagado
OC-5771,2025-02-01,2025-02-13,MegaComputo SRL,Periféricos,7135766351.875,60 días,Pagado
OC-5772,2025-02-01,2025-02-12,MegaComputo SRL,Almacenamiento,636505906.0,Contado,Pagado
OC-5773,2025-02-01,2025-02-14,NetSupply SA,Redes,4773208771.0,Contado,Pagado
OC-5774,2025-02-01,2025-02-18,NetSupply SA,Seguridad,442100885.0,Contado,Pagado
OC-5775,2025-03-01,2025-03-16,DistribuidoraTech SA,Smartphones,2724176911.0,Contado,Pagado
OC-5776,2025-03-01,2025-03-11,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5777,2025-03-01,2025-03-08,DistribuidoraTech SA,Tablets,7135766351.875,30 días,Pagado
OC-5778,2025-03-01,2025-03-15,ElectroImport SA,TV/Audio,7135766351.875,30 días,Pagado
OC-5779,2025-03-01,2025-03-13,AccesoriosTotal SRL,Accesorios,7135766351.875,Contado,Pagado
OC-5780,2025-03-01,2025-03-13,MegaComputo SRL,Periféricos,1288464402.0,60 días,Pagado
OC-5781,2025-03-01,2025-03-10,MegaComputo SRL,Almacenamiento,7135766351.875,30 días,Pagado
OC-5782,2025-03-01,2025-03-10,NetSupply SA,Redes,6349703946.0,60 días,Pagado
OC-5783,2025-03-01,2025-03-05,NetSupply SA,Seguridad,5571015032.0,Contado,Pagado
OC-5784,2025-04-01,2025-04-15,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5785,2025-04-01,2025-04-15,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5786,2025-04-01,2025-04-10,DistribuidoraTech SA,Tablets,7135766351.875,60 días,Pagado
OC-5787,2025-04-01,2025-04-13,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5788,2025-04-01,2025-04-09,AccesoriosTotal SRL,Accesorios,7135766351.875,60 días,Pagado
OC-5789,2025-04-01,2025-04-07,MegaComputo SRL,Periféricos,7135766351.875,Contado,Pagado
OC-5790,2025-04-01,2025-04-14,MegaComputo SRL,Almacenamiento,7135766351.875,Contado,Pagado
OC-5791,2025-04-01,2025-04-17,NetSupply SA,Redes,7053590988.0,60 días,Pagado
OC-5792,2025-04-01,2025-04-16,NetSupply SA,Seguridad,6362448205.0,Contado,Pagado
OC-5793,2025-05-01,2025-05-18,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5794,2025-05-01,2025-05-08,MegaComputo SRL,Computación,7135766351.875,Contado,Pagado
OC-5795,2025-05-01,2025-05-12,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5796,2025-05-01,2025-05-09,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5797,2025-05-01,2025-05-10,AccesoriosTotal SRL,Accesorios,1827673269.0,30 días,Pagado
OC-5798,2025-05-01,2025-05-20,MegaComputo SRL,Periféricos,7135766351.875,60 días,Pagado
OC-5799,2025-05-01,2025-05-12,MegaComputo SRL,Almacenamiento,7135766351.875,30 días,Pagado
OC-5800,2025-05-01,2025-05-17,NetSupply SA,Redes,7135766351.875,60 días,Pagado
OC-5801,2025-05-01,2025-05-06,NetSupply SA,Seguridad,7135766351.875,60 días,Pagado
OC-5802,2025-06-01,2025-06-20,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5803,2025-06-01,2025-06-05,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5804,2025-06-01,2025-06-06,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5805,2025-06-01,2025-06-10,ElectroImport SA,TV/Audio,2838286843.0,30 días,Pagado
OC-5806,2025-06-01,2025-06-13,AccesoriosTotal SRL,Accesorios,7135766351.875,30 días,Pagado
OC-5807,2025-06-01,2025-06-12,MegaComputo SRL,Periféricos,7135766351.875,60 días,Pagado
OC-5808,2025-06-01,2025-06-18,MegaComputo SRL,Almacenamiento,1069839539.0,Contado,Pagado
OC-5809,2025-06-01,2025-06-08,NetSupply SA,Redes,956850503.0,Contado,Pagado
OC-5810,2025-06-01,2025-06-15,NetSupply SA,Seguridad,7135766351.875,60 días,Pagado
OC-5811,2025-07-01,2025-07-14,DistribuidoraTech SA,Smartphones,7135766351.875,30 días,Pagado
OC-5812,2025-07-01,2025-07-08,MegaComputo SRL,Computación,4495214792.0,30 días,Pagado
