id_ticket,fecha,hora,anio,mes,id_producto,nombre_producto,categoria,cantidad,precio_unitario,descuento_pct,subtotal_ars,medio_pago,vendedor,canal
TK-27948,2023-01-11,17:16,2023,1,P007,"Smart TV 55""",TV/Audio,1,1735403.3,0.1,1561862.97,Crédito 6 cuotas,V02-García,Local físico
TK-27949,2023-01-11,16:11,2023,1,P015,Servicio Técnico,Servicios,1,44969.31,0.0,44969.31,Crédito 6 cuotas,V05-Fernández,Local físico
TK-27950,2023-01-11,14:45,2023,1,P004,Notebook Ultra,Computación,1,2493574.67,0.1,2244217.2,Crédito 3 cuotas,V03-Martínez,Local físico
TK-27951,2023-01-11,15:05,2023,1,P010,Teclado Mecánico,Periféricos,1,111292.08,0.05,105727.48,Crédito 3 cuotas,V01-López,Local físico
TK-27952,2023-01-11,10:35,2023,1,P006,"Smart TV 43""",TV/Audio,1,961775.1,0.0,961775.1,Crédito 6 cuotas,V05-Fernández,Local físico
TK-27953,2023-01-11,19:51,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,167059.1,0.0,167059.1,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-27954,2023-01-12,12:29,2023,1,P008,Auriculares Bluetooth,Accesorios,1,76907.93,0.0,76907.93,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27954,2023-01-12,12:29,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,157358.65,0.0,157358.65,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27955,2023-01-12,19:04,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,166167.88,0.15,141242.7,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27956,2023-01-12,14:37,2023,1,P008,Auriculares Bluetooth,Accesorios,2,81946.84,0.0,163893.68,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-27956,2023-01-12,14:37,2023,1,P003,"Notebook 15""",Computación,1,1675499.47,0.0,1675499.47,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-27957,2023-01-12,20:40,2023,1,P009,Mouse Inalámbrico,Periféricos,1,29676.49,0.0,29676.49,Efectivo,V01-López,Local físico
TK-27958,2023-01-12,13:52,2023,1,P011,"Monitor 24""",Periféricos,1,506560.91,0.0,506560.91,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-27958,2023-01-12,13:52,2023,1,P008,Auriculares Bluetooth,Accesorios,1,79601.78,0.0,79601.78,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-27958,2023-01-12,13:52,2023,1,P001,Smartphone Gama Media,Smartphones,1,391254.93,0.0,391254.93,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-27959,2023-01-12,13:40,2023,1,P010,Teclado Mecánico,Periféricos,2,111659.11,0.0,223318.22,Crédito 1 cuota,V01-López,Local físico
TK-27960,2023-01-12,19:07,2023,1,P006,"Smart TV 43""",TV/Audio,1,1010419.93,0.0,1010419.93,Crédito 3 cuotas,V01-López,Local físico
TK-27960,2023-01-12,19:07,2023,1,P007,"Smart TV 55""",TV/Audio,1,1655767.69,0.0,1655767.69,Crédito 3 cuotas,V01-López,Local físico
TK-27961,2023-01-12,12:19,2023,1,P006,"Smart TV 43""",TV/Audio,2,980455.24,0.05,1862864.95,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27962,2023-01-12,13:24,2023,1,P009,Mouse Inalámbrico,Periféricos,2,27468.37,0.0,54936.75,Transferencia,V03-Martínez,Local físico
TK-27963,2023-01-12,11:11,2023,1,P007,"Smart TV 55""",TV/Audio,1,1648272.4,0.05,1565858.78,Débito,V05-Fernández,Local físico
TK-27964,2023-01-12,10:01,2023,1,P014,Cámara IP Seguridad,Seguridad,1,200294.27,0.0,200294.27,Crédito 1 cuota,V02-García,Local físico
TK-27965,2023-01-13,17:40,2023,1,P009,Mouse Inalámbrico,Periféricos,1,28580.1,0.0,28580.1,Crédito 6 cuotas,V02-García,Local físico
TK-27965,2023-01-13,17:40,2023,1,P001,Smartphone Gama Media,Smartphones,1,418473.05,0.0,418473.05,Crédito 6 cuotas,V02-García,Local físico
TK-27965,2023-01-13,17:40,2023,1,P006,"Smart TV 43""",TV/Audio,1,969781.07,0.0,969781.07,Crédito 6 cuotas,V02-García,Local físico
TK-27966,2023-01-13,17:23,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,161419.9,0.0,161419.9,Crédito 3 cuotas,V05-Fernández,Local físico
TK-27967,2023-01-13,16:03,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,166815.7,0.0,166815.7,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27968,2023-01-13,11:29,2023,1,P005,"Tablet 10""",Tablets,2,492184.1,0.0,984368.2,Crédito 3 cuotas,V02-García,Local físico
TK-27969,2023-01-13,20:36,2023,1,P009,Mouse Inalámbrico,Periféricos,1,26325.64,0.0,26325.64,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27970,2023-01-13,17:50,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,160452.27,0.1,144407.04,Efectivo,V01-López,Local físico
TK-27970,2023-01-13,17:50,2023,1,P008,Auriculares Bluetooth,Accesorios,1,76629.88,0.0,76629.88,Efectivo,V01-López,Local físico
TK-27971,2023-01-13,15:57,2023,1,P013,Router WiFi 6,Redes,1,135767.89,0.0,135767.89,Crédito 1 cuota,V01-López,Local físico
TK-27972,2023-01-13,20:48,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1094237.39,0.0,1094237.39,Crédito 3 cuotas,V05-Fernández,Local físico
TK-27973,2023-01-13,09:26,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1152487.24,0.0,1152487.24,Crédito 6 cuotas,V02-García,Local físico
TK-27974,2023-01-13,16:40,2023,1,P010,Teclado Mecánico,Periféricos,2,116266.82,0.0,232533.65,Crédito 1 cuota,V03-Martínez,Local físico
TK-27975,2023-01-13,13:37,2023,1,P006,"Smart TV 43""",TV/Audio,1,1004318.8,0.05,954102.86,Crédito 1 cuota,V01-López,Local físico
TK-27976,2023-01-13,09:41,2023,1,P005,"Tablet 10""",Tablets,1,510397.5,0.0,510397.5,Débito,V03-Martínez,Local físico
TK-27977,2023-01-14,12:17,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1133949.12,0.05,1077251.67,Crédito 1 cuota,V01-López,Local físico
TK-27977,2023-01-14,12:17,2023,1,P009,Mouse Inalámbrico,Periféricos,1,29353.5,0.05,27885.83,Crédito 1 cuota,V01-López,Local físico
TK-27978,2023-01-14,11:54,2023,1,P013,Router WiFi 6,Redes,1,137785.46,0.1,124006.91,Crédito 3 cuotas,V01-López,Local físico
TK-27979,2023-01-14,18:57,2023,1,P004,Notebook Ultra,Computación,1,2620512.4,0.0,2620512.4,Débito,V04-Rodríguez,Local físico
TK-27979,2023-01-14,18:57,2023,1,P005,"Tablet 10""",Tablets,3,521693.53,0.0,1565080.59,Débito,V04-Rodríguez,Local físico
TK-27980,2023-01-14,12:52,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1126187.46,0.0,1126187.46,Crédito 6 cuotas,V01-López,Local físico
TK-27981,2023-01-14,17:41,2023,1,P015,Servicio Técnico,Servicios,1,45962.78,0.0,45962.78,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-27982,2023-01-14,17:38,2023,1,P007,"Smart TV 55""",TV/Audio,2,1644134.28,0.1,2959441.7,Débito,V03-Martínez,Local físico
TK-27983,2023-01-16,16:24,2023,1,P001,Smartphone Gama Media,Smartphones,1,440301.06,0.1,396270.95,Crédito 3 cuotas,V02-García,Local físico
TK-27984,2023-01-16,09:04,2023,1,P015,Servicio Técnico,Servicios,1,45662.08,0.1,41095.88,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27985,2023-01-16,14:55,2023,1,P003,"Notebook 15""",Computación,2,1661785.92,0.0,3323571.83,Crédito 6 cuotas,V02-García,Local físico
TK-27986,2023-01-16,20:25,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1100085.6,0.0,1100085.6,Crédito 1 cuota,V01-López,Local físico
TK-27987,2023-01-16,16:39,2023,1,P006,"Smart TV 43""",TV/Audio,1,986436.52,0.05,937114.69,Crédito 1 cuota,V02-García,Local físico
TK-27988,2023-01-16,20:28,2023,1,P005,"Tablet 10""",Tablets,2,518205.32,0.0,1036410.64,Débito,V03-Martínez,Local físico
TK-27989,2023-01-16,14:29,2023,1,P001,Smartphone Gama Media,Smartphones,1,411616.71,0.0,411616.71,Crédito 6 cuotas,V01-López,Local físico
TK-27990,2023-01-16,12:02,2023,1,P007,"Smart TV 55""",TV/Audio,1,1705379.61,0.0,1705379.61,Crédito 3 cuotas,V03-Martínez,Local físico
TK-27991,2023-01-16,11:56,2023,1,P010,Teclado Mecánico,Periféricos,1,114975.17,0.1,103477.65,Débito,V03-Martínez,Local físico
TK-27992,2023-01-16,19:06,2023,1,P015,Servicio Técnico,Servicios,2,47553.17,0.0,95106.34,Crédito 1 cuota,V05-Fernández,Local físico
TK-27993,2023-01-16,19:02,2023,1,P009,Mouse Inalámbrico,Periféricos,1,29527.3,0.1,26574.57,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27993,2023-01-16,19:02,2023,1,P005,"Tablet 10""",Tablets,1,517942.51,0.0,517942.51,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-27994,2023-01-16,16:46,2023,1,P005,"Tablet 10""",Tablets,1,479689.52,0.0,479689.52,Efectivo,V01-López,Local físico
TK-27994,2023-01-16,16:46,2023,1,P011,"Monitor 24""",Periféricos,3,518188.73,0.15,1321381.25,Efectivo,V01-López,Local físico
TK-27995,2023-01-16,13:00,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,157544.66,0.0,157544.66,Efectivo,V03-Martínez,Local físico
TK-27996,2023-01-16,09:40,2023,1,P008,Auriculares Bluetooth,Accesorios,1,76321.98,0.15,64873.68,Crédito 6 cuotas,V01-López,Local físico
TK-27997,2023-01-17,20:35,2023,1,P009,Mouse Inalámbrico,Periféricos,1,29647.49,0.0,29647.49,Transferencia,V04-Rodríguez,Local físico
TK-27997,2023-01-17,20:35,2023,1,P015,Servicio Técnico,Servicios,2,47215.21,0.0,94430.41,Transferencia,V04-Rodríguez,Local físico
TK-27998,2023-01-17,17:09,2023,1,P006,"Smart TV 43""",TV/Audio,1,1025694.32,0.0,1025694.32,Crédito 3 cuotas,V05-Fernández,Local físico
TK-27999,2023-01-17,12:41,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1061261.48,0.15,902072.26,Crédito 3 cuotas,V02-García,Local físico
TK-27999,2023-01-17,12:41,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,158605.3,0.0,158605.3,Crédito 3 cuotas,V02-García,Local físico
TK-28000,2023-01-17,11:59,2023,1,P003,"Notebook 15""",Computación,1,1560075.45,0.0,1560075.45,Crédito 3 cuotas,V02-García,Local físico
TK-28000,2023-01-17,11:59,2023,1,P006,"Smart TV 43""",TV/Audio,1,968813.68,0.05,920373.0,Crédito 3 cuotas,V02-García,Local físico
TK-28001,2023-01-17,15:19,2023,1,P009,Mouse Inalámbrico,Periféricos,3,30142.81,0.15,76864.16,Débito,V04-Rodríguez,Local físico
TK-28002,2023-01-17,18:14,2023,1,P008,Auriculares Bluetooth,Accesorios,1,74158.33,0.1,66742.49,Crédito 6 cuotas,V01-López,Local físico
TK-28003,2023-01-17,16:51,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,159347.77,0.15,135445.6,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28004,2023-01-17,16:08,2023,1,P001,Smartphone Gama Media,Smartphones,2,411494.4,0.1,740689.91,Crédito 3 cuotas,V05-Fernández,Local físico
TK-28004,2023-01-17,16:08,2023,1,P009,Mouse Inalámbrico,Periféricos,1,30803.19,0.15,26182.71,Crédito 3 cuotas,V05-Fernández,Local físico
TK-28004,2023-01-17,16:08,2023,1,P005,"Tablet 10""",Tablets,1,511439.74,0.0,511439.74,Crédito 3 cuotas,V05-Fernández,Local físico
TK-28005,2023-01-17,16:24,2023,1,P003,"Notebook 15""",Computación,1,1637337.52,0.1,1473603.77,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28006,2023-01-17,18:23,2023,1,P008,Auriculares Bluetooth,Accesorios,1,72799.31,0.0,72799.31,Crédito 3 cuotas,V05-Fernández,Local físico
TK-28007,2023-01-17,09:14,2023,1,P009,Mouse Inalámbrico,Periféricos,1,29433.89,0.05,27962.19,Débito,V04-Rodríguez,Local físico
TK-28008,2023-01-18,20:51,2023,1,P003,"Notebook 15""",Computación,2,1645385.05,0.05,3126231.59,Crédito 3 cuotas,V02-García,Local físico
TK-28009,2023-01-18,15:54,2023,1,P013,Router WiFi 6,Redes,1,139762.18,0.0,139762.18,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-28009,2023-01-18,15:54,2023,1,P001,Smartphone Gama Media,Smartphones,2,414943.59,0.0,829887.17,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-28010,2023-01-18,12:13,2023,1,P001,Smartphone Gama Media,Smartphones,1,420974.0,0.0,420974.0,Crédito 1 cuota,V03-Martínez,Local físico
TK-28010,2023-01-18,12:13,2023,1,P004,Notebook Ultra,Computación,1,2598639.37,0.0,2598639.37,Crédito 1 cuota,V03-Martínez,Local físico
TK-28010,2023-01-18,12:13,2023,1,P011,"Monitor 24""",Periféricos,3,519548.05,0.0,1558644.14,Crédito 1 cuota,V03-Martínez,Local físico
TK-28011,2023-01-18,11:56,2023,1,P005,"Tablet 10""",Tablets,1,494292.63,0.1,444863.37,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28011,2023-01-18,11:56,2023,1,P003,"Notebook 15""",Computación,1,1628209.66,0.0,1628209.66,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28011,2023-01-18,11:56,2023,1,P004,Notebook Ultra,Computación,1,2536681.39,0.05,2409847.32,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28012,2023-01-18,12:08,2023,1,P005,"Tablet 10""",Tablets,1,502107.68,0.05,477002.29,Transferencia,V03-Martínez,Local físico
TK-28013,2023-01-18,11:08,2023,1,P001,Smartphone Gama Media,Smartphones,1,396192.23,0.0,396192.23,Débito,V01-López,Local físico
TK-28013,2023-01-18,11:08,2023,1,P006,"Smart TV 43""",TV/Audio,1,975841.2,0.0,975841.2,Débito,V01-López,Local físico
TK-28013,2023-01-18,11:08,2023,1,P014,Cámara IP Seguridad,Seguridad,1,198603.88,0.05,188673.69,Débito,V01-López,Local físico
TK-28014,2023-01-18,19:25,2023,1,P004,Notebook Ultra,Computación,1,2481886.86,0.0,2481886.86,Efectivo,V04-Rodríguez,Local físico
TK-28014,2023-01-18,19:25,2023,1,P011,"Monitor 24""",Periféricos,1,478835.37,0.0,478835.37,Efectivo,V04-Rodríguez,Local físico
TK-28015,2023-01-18,12:01,2023,1,P010,Teclado Mecánico,Periféricos,1,109017.47,0.0,109017.47,Crédito 1 cuota,V05-Fernández,Local físico
TK-28016,2023-01-18,16:42,2023,1,P001,Smartphone Gama Media,Smartphones,1,389718.69,0.05,370232.76,Crédito 3 cuotas,V05-Fernández,Local físico
TK-28017,2023-01-18,10:36,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1079206.66,0.1,971285.99,Crédito 3 cuotas,V01-López,Local físico
TK-28017,2023-01-18,10:36,2023,1,P003,"Notebook 15""",Computación,1,1695978.11,0.0,1695978.11,Crédito 3 cuotas,V01-López,Local físico
TK-28017,2023-01-18,10:36,2023,1,P006,"Smart TV 43""",TV/Audio,1,958744.85,0.0,958744.85,Crédito 3 cuotas,V01-López,Local físico
TK-28018,2023-01-18,10:16,2023,1,P004,Notebook Ultra,Computación,2,2486433.5,0.05,4724223.66,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28019,2023-01-18,16:14,2023,1,P005,"Tablet 10""",Tablets,1,514982.71,0.0,514982.71,Débito,V03-Martínez,Local físico
TK-28020,2023-01-18,11:35,2023,1,P005,"Tablet 10""",Tablets,1,506165.74,0.05,480857.45,Crédito 1 cuota,V02-García,Local físico
TK-28021,2023-01-18,14:23,2023,1,P009,Mouse Inalámbrico,Periféricos,1,27653.96,0.0,27653.96,Débito,V04-Rodríguez,Local físico
TK-28022,2023-01-18,09:21,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1126181.68,0.0,1126181.68,Débito,V05-Fernández,Local físico
TK-28023,2023-01-18,15:36,2023,1,P003,"Notebook 15""",Computación,1,1652487.74,0.15,1404614.58,Crédito 3 cuotas,V01-López,Local físico
TK-28023,2023-01-18,15:36,2023,1,P001,Smartphone Gama Media,Smartphones,3,430104.59,0.1,1161282.41,Crédito 3 cuotas,V01-López,Local físico
TK-28024,2023-01-18,17:43,2023,1,P010,Teclado Mecánico,Periféricos,1,112496.19,0.0,112496.19,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28025,2023-01-18,13:36,2023,1,P004,Notebook Ultra,Computación,1,2507851.64,0.0,2507851.64,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28025,2023-01-18,13:36,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1117278.85,0.05,1061414.91,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28026,2023-01-18,16:01,2023,1,P005,"Tablet 10""",Tablets,1,502757.15,0.05,477619.29,Débito,V03-Martínez,Local físico
TK-28026,2023-01-18,16:01,2023,1,P007,"Smart TV 55""",TV/Audio,1,1593181.98,0.1,1433863.78,Débito,V03-Martínez,Local físico
TK-28027,2023-01-18,11:02,2023,1,P003,"Notebook 15""",Computación,1,1536731.37,0.0,1536731.37,Débito,V01-López,Local físico
TK-28028,2023-01-19,15:02,2023,1,P010,Teclado Mecánico,Periféricos,1,100562.08,0.0,100562.08,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28029,2023-01-19,15:32,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1156463.39,0.15,982993.88,Efectivo,V04-Rodríguez,Local físico
TK-28030,2023-01-19,14:59,2023,1,P005,"Tablet 10""",Tablets,1,514377.92,0.0,514377.92,Crédito 1 cuota,V01-López,Local físico
TK-28031,2023-01-19,20:44,2023,1,P007,"Smart TV 55""",TV/Audio,1,1673250.03,0.0,1673250.03,Crédito 3 cuotas,V01-López,Local físico
TK-28032,2023-01-19,10:49,2023,1,P004,Notebook Ultra,Computación,1,2695093.93,0.1,2425584.54,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28033,2023-01-19,19:58,2023,1,P011,"Monitor 24""",Periféricos,1,503712.02,0.0,503712.02,Crédito 1 cuota,V03-Martínez,Local físico
TK-28034,2023-01-19,14:01,2023,1,P006,"Smart TV 43""",TV/Audio,1,1033491.42,0.0,1033491.42,Débito,V03-Martínez,Local físico
TK-28035,2023-01-19,13:30,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,163081.45,0.0,163081.45,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-28036,2023-01-19,09:41,2023,1,P005,"Tablet 10""",Tablets,1,508643.9,0.0,508643.9,Crédito 1 cuota,V01-López,Local físico
TK-28037,2023-01-19,16:26,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,155169.9,0.0,155169.9,Crédito 6 cuotas,V01-López,Local físico
TK-28038,2023-01-19,13:16,2023,1,P014,Cámara IP Seguridad,Seguridad,1,200313.85,0.05,190298.16,Efectivo,V03-Martínez,Local físico
TK-28039,2023-01-20,17:59,2023,1,P006,"Smart TV 43""",TV/Audio,1,964354.86,0.0,964354.86,Débito,V03-Martínez,Local físico
TK-28040,2023-01-20,14:18,2023,1,P006,"Smart TV 43""",TV/Audio,1,995198.25,0.1,895678.43,Crédito 1 cuota,V03-Martínez,Local físico
TK-28041,2023-01-20,19:51,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1079707.62,0.05,1025722.24,Débito,V03-Martínez,Local físico
TK-28042,2023-01-20,09:59,2023,1,P010,Teclado Mecánico,Periféricos,1,112724.59,0.0,112724.59,Crédito 3 cuotas,V05-Fernández,Local físico
TK-28043,2023-01-20,11:12,2023,1,P009,Mouse Inalámbrico,Periféricos,1,29780.36,0.1,26802.33,Efectivo,V05-Fernández,Local físico
TK-28044,2023-01-20,16:24,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1070636.42,0.0,1070636.42,Crédito 6 cuotas,V01-López,Local físico
TK-28044,2023-01-20,16:24,2023,1,P014,Cámara IP Seguridad,Seguridad,1,203392.86,0.1,183053.57,Crédito 6 cuotas,V01-López,Local físico
TK-28044,2023-01-20,16:24,2023,1,P005,"Tablet 10""",Tablets,1,520317.62,0.0,520317.62,Crédito 6 cuotas,V01-López,Local físico
TK-28045,2023-01-20,20:16,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,158202.94,0.1,142382.65,Crédito 3 cuotas,V03-Martínez,Local físico
TK-28046,2023-01-20,16:15,2023,1,P014,Cámara IP Seguridad,Seguridad,1,196139.49,0.0,196139.49,Crédito 1 cuota,V01-López,Local físico
TK-28046,2023-01-20,16:15,2023,1,P003,"Notebook 15""",Computación,1,1672295.6,0.0,1672295.6,Crédito 1 cuota,V01-López,Local físico
TK-28046,2023-01-20,16:15,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1128063.39,0.0,1128063.39,Crédito 1 cuota,V01-López,Local físico
TK-28047,2023-01-20,10:27,2023,1,P008,Auriculares Bluetooth,Accesorios,1,83289.39,0.05,79124.92,Débito,V05-Fernández,Local físico
TK-28048,2023-01-20,13:19,2023,1,P008,Auriculares Bluetooth,Accesorios,1,76510.38,0.0,76510.38,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28049,2023-01-20,09:17,2023,1,P008,Auriculares Bluetooth,Accesorios,1,79225.77,0.1,71303.19,Crédito 3 cuotas,V01-López,Local físico
TK-28049,2023-01-20,09:17,2023,1,P004,Notebook Ultra,Computación,2,2583622.72,0.1,4650520.9,Crédito 3 cuotas,V01-López,Local físico
TK-28049,2023-01-20,09:17,2023,1,P001,Smartphone Gama Media,Smartphones,2,411667.42,0.1,741001.36,Crédito 3 cuotas,V01-López,Local físico
TK-28050,2023-01-20,20:12,2023,1,P010,Teclado Mecánico,Periféricos,2,112191.05,0.0,224382.1,Crédito 1 cuota,V05-Fernández,Local físico
TK-28051,2023-01-20,09:39,2023,1,P003,"Notebook 15""",Computación,1,1595290.04,0.0,1595290.04,Crédito 3 cuotas,V02-García,Local físico
TK-28052,2023-01-21,19:01,2023,1,P004,Notebook Ultra,Computación,1,2588513.96,0.1,2329662.56,Efectivo,V05-Fernández,Local físico
TK-28052,2023-01-21,19:01,2023,1,P001,Smartphone Gama Media,Smartphones,1,398595.28,0.0,398595.28,Efectivo,V05-Fernández,Local físico
TK-28053,2023-01-21,16:36,2023,1,P008,Auriculares Bluetooth,Accesorios,1,76062.27,0.0,76062.27,Débito,V01-López,Local físico
TK-28054,2023-01-21,14:43,2023,1,P003,"Notebook 15""",Computación,1,1644667.44,0.05,1562434.07,Débito,V01-López,Local físico
TK-28055,2023-01-21,20:00,2023,1,P012,Disco SSD 1TB,Almacenamiento,1,161638.84,0.0,161638.84,Débito,V01-López,Local físico
TK-28056,2023-01-21,16:04,2023,1,P006,"Smart TV 43""",TV/Audio,1,991643.5,0.0,991643.5,Crédito 3 cuotas,V01-López,Local físico
TK-28056,2023-01-21,16:04,2023,1,P005,"Tablet 10""",Tablets,1,484380.7,0.0,484380.7,Crédito 3 cuotas,V01-López,Local físico
TK-28057,2023-01-21,14:35,2023,1,P004,Notebook Ultra,Computación,1,2536356.72,0.0,2536356.72,Crédito 6 cuotas,V05-Fernández,Local físico
TK-28057,2023-01-21,14:35,2023,1,P015,Servicio Técnico,Servicios,1,47119.92,0.0,47119.92,Crédito 6 cuotas,V05-Fernández,Local físico
TK-28057,2023-01-21,14:35,2023,1,P001,Smartphone Gama Media,Smartphones,1,418627.59,0.0,418627.59,Crédito 6 cuotas,V05-Fernández,Local físico
TK-28058,2023-01-21,16:19,2023,1,P013,Router WiFi 6,Redes,1,140970.8,0.05,133922.26,Débito,V04-Rodríguez,Local físico
TK-28059,2023-01-21,20:21,2023,1,P001,Smartphone Gama Media,Smartphones,1,418892.05,0.05,397947.45,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28060,2023-01-21,12:54,2023,1,P008,Auriculares Bluetooth,Accesorios,1,75344.25,0.0,75344.25,Efectivo,V04-Rodríguez,Local físico
TK-28061,2023-01-21,14:10,2023,1,P009,Mouse Inalámbrico,Periféricos,1,30781.02,0.0,30781.02,Crédito 1 cuota,V05-Fernández,Local físico
TK-28062,2023-01-21,11:37,2023,1,P013,Router WiFi 6,Redes,1,143781.32,0.0,143781.32,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28062,2023-01-21,11:37,2023,1,P001,Smartphone Gama Media,Smartphones,1,383184.88,0.0,383184.88,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28062,2023-01-21,11:37,2023,1,P006,"Smart TV 43""",TV/Audio,1,1008988.26,0.15,857640.02,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28063,2023-01-21,19:10,2023,1,P001,Smartphone Gama Media,Smartphones,1,416117.11,0.0,416117.11,Efectivo,V04-Rodríguez,Local físico
TK-28064,2023-01-21,13:37,2023,1,P001,Smartphone Gama Media,Smartphones,1,410405.27,0.1,369364.74,Débito,V04-Rodríguez,Local físico
TK-28065,2023-01-23,16:32,2023,1,P008,Auriculares Bluetooth,Accesorios,1,78788.64,0.0,78788.64,Transferencia,V01-López,Local físico
TK-28065,2023-01-23,16:32,2023,1,P005,"Tablet 10""",Tablets,1,515165.44,0.0,515165.44,Transferencia,V01-López,Local físico
TK-28066,2023-01-23,20:22,2023,1,P014,Cámara IP Seguridad,Seguridad,1,198648.06,0.0,198648.06,Crédito 1 cuota,V02-García,Local físico
TK-28066,2023-01-23,20:22,2023,1,P005,"Tablet 10""",Tablets,1,514263.17,0.0,514263.17,Crédito 1 cuota,V02-García,Local físico
TK-28067,2023-01-23,14:55,2023,1,P001,Smartphone Gama Media,Smartphones,2,435717.37,0.0,871434.74,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28068,2023-01-23,10:37,2023,1,P001,Smartphone Gama Media,Smartphones,1,404236.69,0.05,384024.86,Crédito 3 cuotas,V03-Martínez,Local físico
TK-28069,2023-01-23,17:48,2023,1,P004,Notebook Ultra,Computación,1,2660159.18,0.0,2660159.18,Crédito 6 cuotas,V02-García,Local físico
TK-28070,2023-01-23,10:55,2023,1,P014,Cámara IP Seguridad,Seguridad,1,204873.1,0.0,204873.1,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28070,2023-01-23,10:55,2023,1,P001,Smartphone Gama Media,Smartphones,1,405322.21,0.15,344523.88,Crédito 6 cuotas,V03-Martínez,Local físico
TK-28071,2023-01-23,13:04,2023,1,P005,"Tablet 10""",Tablets,1,496785.92,0.0,496785.92,Crédito 1 cuota,V03-Martínez,Local físico
TK-28071,2023-01-23,13:04,2023,1,P008,Auriculares Bluetooth,Accesorios,2,76561.48,0.1,137810.66,Crédito 1 cuota,V03-Martínez,Local físico
TK-28072,2023-01-23,17:03,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1139633.45,0.05,1082651.78,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-28073,2023-01-23,16:06,2023,1,P003,"Notebook 15""",Computación,2,1642353.22,0.0,3284706.43,Crédito 3 cuotas,V02-García,Local físico
TK-28073,2023-01-23,16:06,2023,1,P002,Smartphone Gama Alta,Smartphones,1,1104430.84,0.1,993987.76,Crédito 3 cuotas,V02-García,Local físico
TK-28074,2023-01-23,16:10,2023,1,P001,Smartphone Gama Media,Smartphones,1,410075.88,0.0,410075.88,Crédito 3 cuotas,V05-Fernández,Local físico
